pattern_id,count,tl,tr,bl,br,tiles,pals,hflips,vflips,priority
1803,1,0x252A,0x252A,0xB604,0x2505,"0x12A,0x12A,0x204,0x105","2,2,3,2","1,1,1,1","0,0,0,0","0,0,1,0"
1804,1,0x252A,0x252A,0x2504,0x2505,"0x12A,0x12A,0x104,0x105","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1805,1,0x2504,0x2505,0xB604,0xB605,"0x104,0x105,0x204,0x205","2,2,3,3","1,1,1,1","0,0,0,0","0,0,1,1"
1806,1,0x252A,0x252A,0xB623,0xB603,"0x12A,0x12A,0x223,0x203","2,2,3,3","1,1,1,1","0,0,0,0","0,0,1,1"
1807,1,0x2504,0x2505,0xA902,0xB603,"0x104,0x105,0x102,0x203","2,2,2,3","1,1,0,1","0,0,1,0","0,0,1,1"
1808,1,0x252A,0x2505,0x2502,0xB603,"0x12A,0x105,0x102,0x203","2,2,2,3","1,1,1,1","0,0,0,0","0,0,0,1"
1809,1,0x2612,0x2613,0x2512,0x2613,"0x212,0x213,0x112,0x213","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1810,1,0x2512,0x2513,0x2612,0xB613,"0x112,0x113,0x212,0x213","2,2,2,3","1,1,1,1","0,0,0,0","0,0,0,1"
1811,1,0x2512,0xB613,0xB612,0xB613,"0x112,0x213,0x212,0x213","2,3,3,3","1,1,1,1","0,0,0,0","0,1,1,1"
1812,1,0xB612,0xB613,0x2512,0xB613,"0x212,0x213,0x112,0x213","3,3,2,3","1,1,1,1","0,0,0,0","1,1,0,1"
1813,1,0x2512,0xB613,0x2512,0x2513,"0x112,0x213,0x112,0x113","2,3,2,2","1,1,1,1","0,0,0,0","0,1,0,0"
1814,1,0xA912,0xA913,0xB612,0xA913,"0x112,0x113,0x212,0x113","2,2,3,2","0,0,1,0","1,1,0,1","1,1,1,1"
1815,1,0xA912,0xB613,0xB612,0xB613,"0x112,0x213,0x212,0x213","2,3,3,3","0,1,1,1","1,0,0,0","1,1,1,1"
1816,1,0x2512,0x2513,0xB614,0x2504,"0x112,0x113,0x214,0x104","2,2,3,2","1,1,1,1","0,0,0,0","0,0,1,0"
1817,1,0x2512,0x2513,0x2614,0x2604,"0x112,0x113,0x214,0x204","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1818,1,0xB612,0xB613,0xA914,0xB649,"0x212,0x213,0x114,0x249","3,3,2,3","1,1,0,1","0,0,1,0","1,1,1,1"
1819,1,0x2512,0x2513,0x255C,0x255D,"0x112,0x113,0x15C,0x15D","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1820,1,0x2512,0x2513,0x2557,0x257D,"0x112,0x113,0x157,0x17D","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1821,1,0xA912,0x2513,0x257E,0x257F,"0x112,0x113,0x17E,0x17F","2,2,2,2","0,1,1,1","1,0,0,0","1,0,0,0"
1822,1,0xB612,0x2532,0x256A,0x266B,"0x212,0x132,0x16A,0x26B","3,2,2,2","1,1,1,1","0,0,0,0","1,0,0,0"
1823,1,0x263A,0x263A,0x2614,0x2504,"0x23A,0x23A,0x214,0x104","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1824,1,0x2514,0x2504,0xB614,0xB604,"0x114,0x104,0x214,0x204","2,2,3,3","1,1,1,1","0,0,0,0","0,0,1,1"
1825,1,0x253A,0x253A,0x2525,0x2521,"0x13A,0x13A,0x125,0x121","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1826,1,0x2514,0x2504,0x2520,0x2521,"0x114,0x104,0x120,0x121","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1827,1,0x253A,0x2504,0x2612,0x2613,"0x13A,0x104,0x212,0x213","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1828,1,0x2502,0x2503,0x4302,0x3F03,"0x102,0x103,0x302,0x303","2,2,4,3","1,1,0,1","0,0,0,1","0,0,0,0"
1829,1,0x4302,0x3F03,0x3E02,0x3E03,"0x302,0x303,0x202,0x203","4,3,3,3","0,1,1,1","0,1,1,1","0,0,0,0"
1830,1,0x4302,0x2503,0x3E04,0x3E2A,"0x302,0x103,0x204,0x22A","4,2,3,3","0,1,1,1","0,0,1,1","0,0,0,0"
1831,1,0x2502,0x2503,0x3E04,0x3E05,"0x102,0x103,0x204,0x205","2,2,3,3","1,1,1,1","0,0,1,1","0,0,0,0"
1832,1,0x2502,0x2503,0x3E04,0x4305,"0x102,0x103,0x204,0x305","2,2,3,4","1,1,1,0","0,0,1,0","0,0,0,0"
1833,1,0x3F02,0x4303,0x3E58,0x3E59,"0x302,0x303,0x258,0x259","3,4,3,3","1,0,1,1","1,0,1,1","0,0,0,0"
1834,1,0x4302,0x2503,0x3F6C,0x3F6D,"0x302,0x103,0x36C,0x36D","4,2,3,3","0,1,1,1","0,0,1,1","0,0,0,0"
1835,1,0x2502,0x2503,0x2544,0x2545,"0x102,0x103,0x144,0x145","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1836,1,0x3E02,0x4322,0x3E04,0x3E05,"0x202,0x322,0x204,0x205","3,4,3,3","1,0,1,1","1,0,1,1","0,0,0,0"
1837,1,0x432A,0x252A,0x3E04,0x3E05,"0x32A,0x12A,0x204,0x205","4,2,3,3","0,1,1,1","0,0,1,1","0,0,0,0"
1838,1,0x252A,0x252A,0x4304,0x2505,"0x12A,0x12A,0x304,0x105","2,2,4,2","1,1,0,1","0,0,0,0","0,0,0,0"
1839,1,0x3E04,0x4305,0x3E04,0x3E05,"0x204,0x305,0x204,0x205","3,4,3,3","1,0,1,1","1,0,1,1","0,0,0,0"
1840,1,0x2504,0x2505,0x4323,0x2503,"0x104,0x105,0x323,0x103","2,2,4,2","1,1,0,1","0,0,0,0","0,0,0,0"
1841,1,0x4312,0x3F13,0x2512,0x2513,"0x312,0x313,0x112,0x113","4,3,2,2","0,1,1,1","0,1,0,0","0,0,0,0"
1842,1,0x3F12,0x3E13,0x4312,0x4313,"0x312,0x213,0x312,0x313","3,3,4,4","1,1,0,0","1,1,0,0","0,0,0,0"
1843,1,0x3E12,0x3E13,0x4312,0x3F13,"0x212,0x213,0x312,0x313","3,3,4,3","1,1,0,1","1,1,0,1","0,0,0,0"
1844,1,0x4312,0x3E13,0x2512,0x2513,"0x312,0x213,0x112,0x113","4,3,2,2","0,1,1,1","0,1,0,0","0,0,0,0"
1845,1,0x3E12,0x3E13,0x2512,0x2513,"0x212,0x213,0x112,0x113","3,3,2,2","1,1,1,1","1,1,0,0","0,0,0,0"
1846,1,0x3E12,0x3E13,0x3E14,0x3E3A,"0x212,0x213,0x214,0x23A","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
1847,1,0x3E12,0x3E13,0x3E14,0x3E04,"0x212,0x213,0x214,0x204","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
1848,1,0x3E12,0x3E13,0x3E14,0x4304,"0x212,0x213,0x214,0x304","3,3,3,4","1,1,1,0","1,1,1,0","0,0,0,0"
1849,1,0x4312,0x2513,0x2514,0x2504,"0x312,0x113,0x114,0x104","4,2,2,2","0,1,1,1","0,0,0,0","0,0,0,0"
1850,1,0x3E12,0x3E13,0x3E68,0x3E69,"0x212,0x213,0x268,0x269","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
1851,1,0x3E12,0x3E13,0x3E7C,0x437D,"0x212,0x213,0x27C,0x37D","3,3,3,4","1,1,1,0","1,1,1,0","0,0,0,0"
1852,1,0x3E12,0x3E13,0x437E,0x2554,"0x212,0x213,0x37E,0x154","3,3,4,2","1,1,0,1","1,1,0,0","0,0,0,0"
1853,1,0x4312,0x2513,0x2555,0x255D,"0x312,0x113,0x155,0x15D","4,2,2,2","0,1,1,1","0,0,0,0","0,0,0,0"
1854,1,0x3E12,0x3E13,0x3F5E,0x435F,"0x212,0x213,0x35E,0x35F","3,3,3,4","1,1,1,0","1,1,1,0","0,0,0,0"
1855,1,0x3F12,0x3F32,0x434A,0x2504,"0x312,0x332,0x34A,0x104","3,3,4,2","1,1,0,1","1,1,0,0","0,0,0,0"
1856,1,0x3E3A,0x433A,0x2514,0x2504,"0x23A,0x33A,0x114,0x104","3,4,2,2","1,0,1,1","1,0,0,0","0,0,0,0"
1857,1,0x3E3A,0x3E3A,0x4314,0x2504,"0x23A,0x23A,0x314,0x104","3,3,4,2","1,1,0,1","1,1,0,0","0,0,0,0"
1858,1,0x3E3A,0x3E3A,0x2514,0x2504,"0x23A,0x23A,0x114,0x104","3,3,2,2","1,1,1,1","1,1,0,0","0,0,0,0"
1859,1,0x3E14,0x4304,0x2514,0x2504,"0x214,0x304,0x114,0x104","3,4,2,2","1,0,1,1","1,0,0,0","0,0,0,0"
1860,1,0x2514,0x2504,0x2533,0x2513,"0x114,0x104,0x133,0x113","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1861,1,0x3F02,0x3F03,0x3F02,0x3E03,"0x302,0x303,0x302,0x203","3,3,3,3","1,1,1,1","1,1,1,1","0,0,0,0"
1862,1,0x4B02,0x4B03,0x4B04,0x4E05,"0x302,0x303,0x304,0x205","4,4,4,4","0,0,0,1","1,1,1,1","0,0,0,0"
1863,1,0x4B02,0x4B03,0x4E4C,0x4B4D,"0x302,0x303,0x24C,0x34D","4,4,4,4","0,0,1,0","1,1,1,1","0,0,0,0"
1864,1,0x4B02,0x4B03,0x4E4E,0x4B4F,"0x302,0x303,0x24E,0x34F","4,4,4,4","0,0,1,0","1,1,1,1","0,0,0,0"
1865,1,0x4B02,0x4E03,0x4B04,0x4D05,"0x302,0x203,0x304,0x105","4,4,4,4","0,1,0,1","1,1,1,1","0,0,0,0"
1866,1,0x4E02,0x4D03,0x4E4C,0x4B4D,"0x202,0x103,0x24C,0x34D","4,4,4,4","1,1,1,0","1,1,1,1","0,0,0,0"
1867,1,0x4B02,0x4D03,0x4B46,0x4E47,"0x302,0x103,0x346,0x247","4,4,4,4","0,1,0,1","1,1,1,1","0,0,0,0"
1868,1,0x4B02,0x4B03,0x4B6C,0x4B6D,"0x302,0x303,0x36C,0x36D","4,4,4,4","0,0,0,0","1,1,1,1","0,0,0,0"
1869,1,0x4B02,0x4D03,0x4D6E,0x4B6F,"0x302,0x103,0x16E,0x36F","4,4,4,4","0,1,1,0","1,1,1,1","0,0,0,0"
1870,1,0x4D02,0x4B29,0x4D5A,0x4B5B,"0x102,0x329,0x15A,0x35B","4,4,4,4","1,0,1,0","1,1,1,1","0,0,0,0"
1871,1,0x4B30,0x4D31,0x4D35,0x4D31,"0x330,0x131,0x135,0x131","4,4,4,4","0,1,1,1","1,1,1,1","0,0,0,0"
1872,1,0x4B30,0x4B34,0x4B30,0x4B31,"0x330,0x334,0x330,0x331","4,4,4,4","0,0,0,0","1,1,1,1","0,0,0,0"
1873,1,0x4D2A,0x4B2A,0x4BC0,0x4BC1,"0x12A,0x32A,0x3C0,0x3C1","4,4,4,4","1,0,0,0","1,1,1,1","0,0,0,0"
1874,1,0x4B2A,0x4E2A,0x4B30,0x4B31,"0x32A,0x22A,0x330,0x331","4,4,4,4","0,1,0,0","1,1,1,1","0,0,0,0"
1875,1,0x4E2A,0x4B2A,0x4B30,0x4B31,"0x22A,0x32A,0x330,0x331","4,4,4,4","1,0,0,0","1,1,1,1","0,0,0,0"
1876,1,0x4C04,0x4B05,0x4B02,0x4B03,"0x004,0x305,0x302,0x303","4,4,4,4","1,0,0,0","1,1,1,1","0,0,0,0"
1877,1,0x4120,0x3E21,0x2E12,0x2D13,"0x120,0x221,0x212,0x113","4,3,2,2","0,1,1,1","0,1,1,1","0,0,0,0"
1878,1,0x3E20,0x3E21,0x2D12,0x2D13,"0x220,0x221,0x112,0x113","3,3,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1879,1,0x4212,0x4113,0x2112,0x2E13,"0x212,0x113,0x112,0x213","4,4,2,2","0,0,0,1","0,0,0,1","0,0,0,0"
1880,1,0x3E12,0x3E13,0x2D12,0x2D13,"0x212,0x213,0x112,0x113","3,3,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1881,1,0x3E12,0x4113,0x2E12,0x2E13,"0x212,0x113,0x212,0x213","3,4,2,2","1,0,1,1","1,0,1,1","0,0,0,0"
1882,1,0x4112,0x4113,0x2112,0x2113,"0x112,0x113,0x112,0x113","4,4,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1883,1,0x2E12,0x4213,0x2112,0x2F13,"0x212,0x213,0x112,0x313","2,4,2,2","1,0,0,1","1,0,0,1","0,0,0,0"
1884,1,0x4112,0x4113,0x2E12,0x2E13,"0x112,0x113,0x212,0x213","4,4,2,2","0,0,1,1","0,0,1,1","0,0,0,0"
1885,1,0x4112,0x4213,0x2F12,0x2113,"0x112,0x213,0x312,0x113","4,4,2,2","0,0,1,0","0,0,1,0","0,0,0,0"
1886,1,0x2E12,0x2E13,0x2112,0x2113,"0x212,0x213,0x112,0x113","2,2,2,2","1,1,0,0","1,1,0,0","0,0,0,0"
1887,1,0x4212,0x2D13,0x2112,0x2F13,"0x212,0x113,0x112,0x313","4,2,2,2","0,1,0,1","0,1,0,1","0,0,0,0"
1888,1,0x2E12,0x2E13,0x2112,0x2213,"0x212,0x213,0x112,0x213","2,2,2,2","1,1,0,0","1,1,0,0","0,0,0,0"
1889,1,0x4112,0x4113,0x2E14,0x2D49,"0x112,0x113,0x214,0x149","4,4,2,2","0,0,1,1","0,0,1,1","0,0,0,0"
1890,1,0x3E12,0x3E13,0x2E5C,0x2D5D,"0x212,0x213,0x25C,0x15D","3,3,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1891,1,0x3E12,0x3E13,0x2E5E,0x2E5F,"0x212,0x213,0x25E,0x25F","3,3,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1892,1,0x3E12,0x4113,0x2E4A,0x2D04,"0x212,0x113,0x24A,0x104","3,4,2,2","1,0,1,1","1,0,1,1","0,0,0,0"
1893,1,0x4212,0x4213,0x2E14,0x2E49,"0x212,0x213,0x214,0x249","4,4,2,2","0,0,1,1","0,0,1,1","0,0,0,0"
1894,1,0x4112,0x4113,0x215C,0x2E5D,"0x112,0x113,0x15C,0x25D","4,4,2,2","0,0,0,1","0,0,0,1","0,0,0,0"
1895,1,0x3E12,0x3E13,0x2E5E,0x2E56,"0x212,0x213,0x25E,0x256","3,3,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1896,1,0x4112,0x4213,0x2E57,0x2E7D,"0x112,0x213,0x257,0x27D","4,4,2,2","0,0,1,1","0,0,1,1","0,0,0,0"
1897,1,0x2E12,0x2E13,0x2F7E,0x2F7F,"0x212,0x213,0x37E,0x37F","2,2,2,2","1,1,1,1","1,1,1,1","0,0,0,0"
1898,1,0x4212,0x4213,0x216A,0x2F6B,"0x212,0x213,0x16A,0x36B","4,4,2,2","0,0,0,1","0,0,0,1","0,0,0,0"
1899,1,0x4112,0x4113,0x2E25,0x2E21,"0x112,0x113,0x225,0x221","4,4,2,2","0,0,1,1","0,0,1,1","0,0,0,0"
1900,1,0x4212,0x2E32,0x2120,0x2121,"0x212,0x232,0x120,0x121","4,2,2,2","0,1,0,0","0,1,0,0","0,0,0,0"
1901,1,0x2E3A,0x2D3A,0x217A,0x2F7B,"0x23A,0x13A,0x17A,0x37B","2,2,2,2","1,1,0,1","1,1,0,1","0,0,0,0"
1902,1,0x2E3A,0x2D3A,0x2120,0x2121,"0x23A,0x13A,0x120,0x121","2,2,2,2","1,1,0,0","1,1,0,0","0,0,0,0"
1903,1,0x423A,0x423A,0x2120,0x2121,"0x23A,0x23A,0x120,0x121","4,4,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1904,1,0x2E14,0x2D04,0x2120,0x2F21,"0x214,0x104,0x120,0x321","2,2,2,2","1,1,0,1","1,1,0,1","0,0,0,0"
1905,1,0x2309,0x2309,0x2302,0x2303,"0x309,0x309,0x302,0x303","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1906,1,0x2409,0x220A,0x2302,0x2103,"0x009,0x20A,0x302,0x103","2,2,2,2","1,0,0,0","0,0,0,0","0,0,0,0"
1907,1,0x2123,0x2103,0x4202,0x4103,"0x123,0x103,0x202,0x103","2,2,4,4","0,0,0,0","0,0,0,0","0,0,0,0"
1908,1,0x2302,0x2203,0x2202,0x2203,"0x302,0x203,0x202,0x203","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1909,1,0x2102,0x2F03,0x2302,0x2203,"0x102,0x303,0x302,0x203","2,2,2,2","0,1,0,0","0,1,0,0","0,0,0,0"
1910,1,0x2302,0x2103,0x2302,0x2103,"0x302,0x103,0x302,0x103","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1911,1,0x4202,0x4103,0x2F02,0x4203,"0x202,0x103,0x302,0x203","4,4,2,4","0,0,1,0","0,0,1,0","0,0,0,0"
1912,1,0x3E02,0x3E03,0x4102,0x3E03,"0x202,0x203,0x102,0x203","3,3,4,3","1,1,0,1","1,1,0,1","0,0,0,0"
1913,1,0x4102,0x4203,0x3E46,0x3E47,"0x102,0x203,0x246,0x247","4,4,3,3","0,0,1,1","0,0,1,1","0,0,0,0"
1914,1,0x2302,0x2303,0x416C,0x426D,"0x302,0x303,0x16C,0x26D","2,2,4,4","0,0,0,0","0,0,0,0","0,0,0,0"
1915,1,0x2102,0x2103,0x226E,0x216F,"0x102,0x103,0x26E,0x16F","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1916,1,0x2202,0x2103,0x2244,0x2345,"0x202,0x103,0x244,0x345","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1917,1,0x3E02,0x4103,0x3E46,0x3E47,"0x202,0x103,0x246,0x247","3,4,3,3","1,0,1,1","1,0,1,1","0,0,0,0"
1918,1,0x4202,0x2103,0x416C,0x426D,"0x202,0x103,0x16C,0x26D","4,2,4,4","0,0,0,0","0,0,0,0","0,0,0,0"
1919,1,0x2202,0x2203,0x246E,0x236F,"0x202,0x203,0x06E,0x36F","2,2,2,2","0,0,1,0","0,0,0,0","0,0,0,0"
1920,1,0x2302,0x2203,0x235A,0x225B,"0x302,0x203,0x35A,0x25B","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1921,1,0x4102,0x4203,0x3E04,0x4105,"0x102,0x203,0x204,0x105","4,4,3,4","0,0,1,0","0,0,1,0","0,0,0,0"
1922,1,0x2202,0x2103,0x4204,0x2305,"0x202,0x103,0x204,0x305","2,2,4,2","0,0,0,0","0,0,0,0","0,0,0,0"
1923,1,0x2202,0x2303,0x2404,0x2305,"0x202,0x303,0x004,0x305","2,2,2,2","0,0,1,0","0,0,0,0","0,0,0,0"
1924,1,0x2302,0x2422,0x2304,0x2305,"0x302,0x022,0x304,0x305","2,2,2,2","0,1,0,0","0,0,0,0","0,0,0,0"
1925,1,0x3E2A,0x412A,0x4108,0x4209,"0x22A,0x12A,0x108,0x209","3,4,4,4","1,0,0,0","1,0,0,0","0,0,0,0"
1926,1,0x422A,0x212A,0x2309,0x2409,"0x22A,0x12A,0x309,0x009","4,2,2,2","0,0,0,1","0,0,0,0","0,0,0,0"
1927,1,0x2104,0x2305,0x2309,0x2309,"0x104,0x305,0x309,0x309","2,2,2,2","0,0,0,0","0,0,0,0","0,0,0,0"
1928,1,0x244C,0x234D,0x2309,0x2309,"0x04C,0x34D,0x309,0x309","2,2,2,2","1,0,0,0","0,0,0,0","0,0,0,0"
1929,1,0xB601,0xA901,0xB612,0xB613,"0x201,0x101,0x212,0x213","3,2,3,3","1,0,1,1","0,1,0,0","1,1,1,1"
1930,1,0xA901,0xA91B,0xA712,0xA913,"0x101,0x11B,0x312,0x113","2,2,2,2","0,0,1,0","1,1,0,1","1,1,1,1"
1931,1,0xB625,0xB621,0xA912,0xA913,"0x225,0x221,0x112,0x113","3,3,2,2","1,1,0,0","0,0,1,1","1,1,1,1"
1932,1,0xA912,0xA913,0xB612,0xA713,"0x112,0x113,0x212,0x313","2,2,3,2","0,0,1,1","1,1,0,0","1,1,1,1"
1933,1,0xB612,0xB613,0xA912,0xB613,"0x212,0x213,0x112,0x213","3,3,2,3","1,1,0,1","0,0,1,0","1,1,1,1"
1934,1,0xB612,0xB613,0xA912,0xA913,"0x212,0x213,0x112,0x113","3,3,2,2","1,1,0,0","0,0,1,1","1,1,1,1"
1935,1,0xA712,0xA913,0xA912,0xB613,"0x312,0x113,0x112,0x213","2,2,2,3","1,0,0,1","0,1,1,0","1,1,1,1"
1936,1,0xB612,0xA713,0xB612,0xB613,"0x212,0x313,0x212,0x213","3,2,3,3","1,1,1,1","0,0,0,0","1,1,1,1"
1937,1,0xA912,0xB613,0xA95E,0xB656,"0x112,0x213,0x15E,0x256","2,3,2,3","0,1,0,1","1,0,1,0","1,1,1,1"
1938,1,0xA912,0xA913,0xA757,0xA97D,"0x112,0x113,0x357,0x17D","2,2,2,2","0,0,1,0","1,1,0,1","1,1,1,1"
1939,1,0xA912,0xA913,0xB67E,0xA954,"0x112,0x113,0x27E,0x154","2,2,3,2","0,0,1,0","1,1,0,1","1,1,1,1"
1940,1,0xA712,0xA913,0xB655,0xA95D,"0x312,0x113,0x255,0x15D","2,2,3,2","1,0,1,0","0,1,0,1","1,1,1,1"
1941,1,0xA912,0xA913,0xA95E,0xB656,"0x112,0x113,0x15E,0x256","2,2,2,3","0,0,0,1","1,1,1,0","1,1,1,1"
1942,1,0xB612,0xA913,0xA957,0xB67D,"0x212,0x113,0x157,0x27D","3,2,2,3","1,0,0,1","0,1,1,0","1,1,1,1"
1943,1,0xA912,0xA913,0xB67E,0xA97F,"0x112,0x113,0x27E,0x17F","2,2,3,2","0,0,1,0","1,1,0,1","1,1,1,1"
1944,1,0xA912,0xA713,0xB66A,0xA96B,"0x112,0x313,0x26A,0x16B","2,2,3,2","0,1,1,0","1,0,0,1","1,1,1,1"
1945,1,0xB612,0xA713,0xB614,0xB604,"0x212,0x313,0x214,0x204","3,2,3,3","1,1,1,1","0,0,0,0","1,1,1,1"
1946,1,0xB612,0xB613,0xA914,0xB604,"0x212,0x213,0x114,0x204","3,3,2,3","1,1,0,1","0,0,1,0","1,1,1,1"
1947,1,0xA912,0xB613,0xB614,0xB604,"0x112,0x213,0x214,0x204","2,3,3,3","0,1,1,1","1,0,0,0","1,1,1,1"
1948,1,0xA912,0xA732,0xA914,0xB604,"0x112,0x332,0x114,0x204","2,2,2,3","0,1,0,1","1,0,1,0","1,1,1,1"
1949,1,0xB63A,0xA93A,0xB618,0x2819,"0x23A,0x13A,0x218,0x019","3,2,3,2","1,0,1,0","0,1,0,1","1,1,1,0"
1950,1,0xA73A,0xB63A,0xB601,0x3301,"0x33A,0x23A,0x201,0x301","2,3,3,3","1,1,1,0","0,0,0,0","1,1,1,0"
1951,1,0xA914,0xB649,0xB601,0xB601,"0x114,0x249,0x201,0x201","2,3,3,3","0,1,1,1","1,0,0,0","1,1,1,1"
1952,1,0xA95C,0xA95D,0xA901,0xB601,"0x15C,0x15D,0x101,0x201","2,2,2,3","0,0,0,1","1,1,1,0","1,1,1,1"
1953,1,0xB601,0xB601,0x2802,0xB603,"0x201,0x201,0x002,0x203","3,3,2,3","1,1,0,1","0,0,1,0","1,1,0,1"
1954,1,0xA801,0xB601,0xB602,0xB603,"0x001,0x201,0x202,0x203","2,3,3,3","0,1,1,1","1,0,0,0","1,1,1,1"
1955,1,0xB609,0xB60A,0x2702,0x2803,"0x209,0x20A,0x302,0x003","3,3,2,2","1,1,1,0","0,0,0,1","1,1,0,0"
1956,1,0xB623,0xA803,0xB602,0xA803,"0x223,0x003,0x202,0x003","3,2,3,2","1,0,1,0","0,1,0,1","1,1,1,1"
1957,1,0xB602,0xB603,0x2802,0xB603,"0x202,0x203,0x002,0x203","3,3,2,3","1,1,0,1","0,0,1,0","1,1,0,1"
1958,1,0xB602,0xB603,0xA602,0xB603,"0x202,0x203,0x202,0x203","3,3,2,3","1,1,1,1","0,0,0,0","1,1,1,1"
1959,1,0xB602,0xB603,0x2802,0x2803,"0x202,0x203,0x002,0x003","3,3,2,2","1,1,0,0","0,0,1,1","1,1,0,0"
1960,1,0xB602,0xA803,0xB602,0xB603,"0x202,0x003,0x202,0x203","3,2,3,3","1,0,1,1","0,1,0,0","1,1,1,1"
1961,1,0x3302,0xB603,0x2802,0x2803,"0x302,0x203,0x002,0x003","3,3,2,2","0,1,0,0","0,0,1,1","0,1,0,0"
1962,1,0xA602,0xB603,0xB602,0x2803,"0x202,0x203,0x202,0x003","2,3,3,2","1,1,1,0","0,0,0,1","1,1,1,0"
1963,1,0x3302,0x3303,0x2802,0x2803,"0x302,0x303,0x002,0x003","3,3,2,2","0,0,0,0","0,0,1,1","0,0,0,0"
1964,1,0xB602,0xB603,0xB602,0xA603,"0x202,0x203,0x202,0x203","3,3,3,2","1,1,1,1","0,0,0,0","1,1,1,1"
1965,1,0x2702,0xB603,0x2502,0x2803,"0x302,0x203,0x102,0x003","2,3,2,2","1,1,1,0","0,0,0,1","0,1,0,0"
1966,1,0xA802,0xB603,0x2802,0x2803,"0x002,0x203,0x002,0x003","2,3,2,2","0,1,0,0","1,0,1,1","1,1,0,0"
1967,1,0x2702,0x2703,0x2502,0x2503,"0x302,0x303,0x102,0x103","2,2,2,2","1,1,1,1","0,0,0,0","0,0,0,0"
1968,1,0xB602,0xA603,0x2802,0xB603,"0x202,0x203,0x002,0x203","3,2,2,3","1,1,0,1","0,0,1,0","1,1,0,1"
1969,1,0xB602,0xA803,0xB66E,0xB66F,"0x202,0x003,0x26E,0x26F","3,2,3,3","1,0,1,1","0,1,0,0","1,1,1,1"
1970,1,0xB602,0x3303,0x2744,0x2745,"0x202,0x303,0x344,0x345","3,3,2,2","1,0,1,1","0,0,0,0","1,0,0,0"
1971,1,0xB602,0x3603,0xB646,0xA647,"0x202,0x203,0x246,0x247","3,3,3,2","1,1,1,1","0,0,0,0","1,0,1,1"
1972,1,0xB602,0xB603,0xB66C,0x286D,"0x202,0x203,0x26C,0x06D","3,3,3,2","1,1,1,0","0,0,0,1","1,1,1,0"
1973,1,0xB602,0xB603,0xB66E,0x286F,"0x202,0x203,0x26E,0x06F","3,3,3,2","1,1,1,0","0,0,0,1","1,1,1,0"
1974,1,0xB602,0xB603,0x2844,0x2845,"0x202,0x203,0x044,0x045","3,3,2,2","1,1,0,0","0,0,1,1","1,1,0,0"
1975,1,0xB602,0xA603,0xB64E,0xA84F,"0x202,0x203,0x24E,0x04F","3,2,3,2","1,1,1,0","0,0,0,1","1,1,1,1"
1976,1,0xB602,0x3303,0xB604,0x2805,"0x202,0x303,0x204,0x005","3,3,3,2","1,0,1,0","0,0,0,1","1,0,1,0"
1977,1,0xB602,0xA603,0xB604,0x2805,"0x202,0x203,0x204,0x005","3,2,3,2","1,1,1,0","0,0,0,1","1,1,1,0"
1978,1,0xB602,0x3303,0x2504,0x2805,"0x202,0x303,0x104,0x005","3,3,2,2","1,0,1,0","0,0,0,1","1,0,0,0"
1979,1,0xB602,0xA803,0x2804,0xB605,"0x202,0x003,0x004,0x205","3,2,2,3","1,0,0,1","0,1,1,0","1,1,0,1"
1980,1,0xB602,0x3322,0x2804,0x2805,"0x202,0x322,0x004,0x005","3,3,2,2","1,0,0,0","0,0,1,1","1,0,0,0"
1981,1,0xB62A,0xA82A,0x2804,0x2505,"0x22A,0x02A,0x004,0x105","3,2,2,2","1,0,0,1","0,1,1,0","1,1,0,0"
1982,1,0xB62A,0x272A,0x250B,0x2501,"0x22A,0x32A,0x10B,0x101","3,2,2,2","1,1,1,1","0,0,0,0","1,0,0,0"
